name,num_var,num_const,isconstraint,isbounded,importtime
HS29,3,1,True,False,0.0008245599456131458
HS3,2,0,False,False,0.0008833238389343023
HS30,3,1,True,True,0.0008437591604888439
HS31,3,1,True,True,0.0008102781139314175
HS32,3,2,True,False,0.0007956919725984335
HS33,3,2,True,False,0.0008095188532024622
HS34,3,2,True,True,0.000810462050139904
HS35,3,1,True,False,0.0008268931414932013
HS35I,3,1,True,True,0.0008611239027231932
HS35MOD,3,1,True,False,0.0008001190144568682
HS36,3,1,True,True,0.0008182821329683065
HS37,3,2,True,True,0.0008351029828190804
HS38,4,0,False,True,0.0008189799264073372
HS39,4,2,True,False,0.0007964607793837786
HS3MOD,2,0,False,False,0.0007999599911272526
HS4,2,0,False,False,0.0008317769970744848
HS40,4,3,True,False,0.000820463988929987
HS41,4,1,True,True,0.0007552490569651127
HS42,4,2,True,False,0.0007656759116798639
HS43,4,3,True,False,0.0007922560907900333
HS44,4,6,True,False,0.000779150053858757
HS44NEW,4,6,True,False,0.0007799810264259577
HS45,5,0,False,True,0.0007981481030583382
HS46,5,2,True,False,0.0007732301019132137
HS47,5,3,True,False,0.0007811940740793943
HS48,5,2,True,False,0.0008163598831743002
HS49,5,2,True,False,0.000895968871191144
HS5,2,0,False,True,0.0008852081373333931
HS50,5,3,True,False,0.0008048589807003736
HS51,5,3,True,False,0.000836176797747612
HS52,5,3,True,False,0.0008137521799653769
HS53,5,3,True,True,0.0007516159676015377
HS54,6,1,True,True,0.000749245984479785
HS55,6,6,True,False,0.0007533570751547813
HS56,7,4,True,False,0.0007803381886333227
HS57,2,1,True,False,0.0009051528759300709
HS59,2,3,True,True,0.0007919068448245525
HS6,2,1,True,False,0.0007510350551456213
HS60,3,1,True,True,0.0007439181208610535
HS61,3,2,True,False,0.0007399010937660933
HS62,3,1,True,True,0.0008348298724740744
HS63,3,2,True,False,0.0007568248547613621
HS64,3,1,True,False,0.0007886260282248259
HS65,3,1,True,True,0.0007571449968963861
HS66,3,2,True,True,0.0007492669392377138
HS67,3,14,True,True,0.0008306109812110662
HS68,4,2,True,True,0.0007441949564963579
HS69,4,2,True,True,0.000725381076335907
HS7,2,1,True,False,0.0007112119346857071
HS70,4,1,True,True,0.0008600631263107061
HS71,4,2,True,True,0.0007320309523493052
HS72,4,2,True,True,0.000734084052965045
HS73,4,3,True,False,0.0007359290029853582
HS74,4,5,True,True,0.0007506131660193205
HS75,4,5,True,True,0.0007375129498541355
HS76,4,3,True,False,0.0007356740534305573
HS76I,4,3,True,True,0.0007907550316303968
HS77,5,2,True,False,0.0007393020205199718
HS78,5,3,True,False,0.0007435199804604053
HS79,5,3,True,False,0.000734640983864665
HS8,2,2,True,False,0.000719310948625207
HS80,5,3,True,True,0.0007366228383034468
HS81,5,3,True,True,0.0007253028452396393
HS83,5,3,True,True,0.0007828590460121632
HS84,5,3,True,True,0.0007435970474034548
HS85,5,21,True,True,0.0008956228848546743
HS86,5,10,True,False,0.0008057050872594118
HS87,6,4,True,True,0.0007304439786821604
HS88,2,1,True,False,0.0007065848913043737
HS89,3,1,True,False,0.0007011669222265482
HS9,2,1,True,False,0.0011208790820091963
HS90,4,1,True,False,0.0007858781609684229
HS91,5,1,True,False,0.0007059681229293346
HS92,6,1,True,False,0.0007047168910503387
HS93,6,2,True,False,0.0007257049437612295
HS95,6,4,True,True,0.000737559050321579
HS96,6,4,True,True,0.0007516881451010704
HS97,6,4,True,True,0.0008030550088733435
HS98,6,4,True,True,0.0007765339687466621
HS99,7,2,True,True,0.0007150429300963879
HS99EXP,31,21,True,False,0.0008411121089011431
HUBFIT,2,1,True,False,0.0007400161121040583
HUES-MOD,5000,2,True,False,0.04977660393342376
HUESTIS,5000,2,True,False,0.031691091135144234
HUMPS,2,0,False,False,0.0010278148110955954
HVYCRASH,4004,3000,True,False,0.021625264082103968
HYDC20LS,99,0,False,False,0.002908330876380205
HYDCAR20,99,99,True,False,0.017349440837278962
HYDCAR6,29,29,True,False,0.0014670051168650389
HYDROELL,1009,1008,True,True,0.021733024157583714
HYDROELM,505,504,True,True,0.004238942870870233
HYDROELS,169,168,True,True,0.001837919931858778
HYPCIR,2,2,True,False,0.0007038319017738104
INDEF,5000,0,False,False,0.0659471529070288
INDEFM,100000,0,False,False,1.4985084389336407
INTEGREQ,502,500,True,False,0.6718757450580597
INTEQNE,12,12,True,False,0.006655602948740125
INTEQNELS,12,0,False,False,0.0008802490774542093
JANNSON3,20000,3,True,True,0.251284705940634
JANNSON4,10000,2,True,True,0.09344312408939004
JENSMP,2,0,False,False,0.0011092880740761757
JENSMPNE,2,10,True,False,0.0007873049471527338
JIMACK,3549,0,False,False,0.03337445808574557
JJTABEL3,3025,1650,True,False,0.014820294920355082
JNLBRNG1,10000,0,False,False,0.21480315597727895
JNLBRNG2,10000,0,False,False,0.21311235707253218
JNLBRNGA,10000,0,False,False,0.15670013707131147
JNLBRNGB,10000,0,False,False,0.186939206905663
JUNKTURN,10010,7000,True,False,0.09440126409754157
KIRBY2,5,151,True,False,0.0018846639432013035
KIRBY2LS,5,0,False,False,0.0015720799565315247
KISSING,127,903,True,False,0.017287991009652615
KISSING2,100,625,True,False,0.006107864901423454
KIWCRESC,3,2,True,False,0.0008982878644019365
KOEBHELB,3,0,False,False,0.0016200679820030928
KOWOSB,4,0,False,False,0.0007931850850582123
KOWOSBNE,4,11,True,False,0.0007542010862380266
KSIP,20,1001,True,False,0.023032828932628036
KSS,1000,1000,True,False,1.2086220141500235
KTMODEL,726,450,True,False,0.02632200811058283
LAKES,90,78,True,False,0.002638639882206917
LANCZOS1,6,24,True,False,0.001727932132780552
LANCZOS1LS,6,0,False,False,0.001722593093290925
LANCZOS2,6,24,True,False,0.0017243679612874985
LANCZOS2LS,6,0,False,False,0.0017166240140795708
LANCZOS3,6,24,True,False,0.0016521138604730368
LANCZOS3LS,6,0,False,False,0.0017324150539934635
LAUNCH,25,28,True,True,0.0016216090880334377
LCH,3000,1,True,False,0.032608098117634654
LEAKNET,156,153,True,False,0.0030011679045856
LEUVEN1,1530,2220,True,False,0.04230879503302276
LEUVEN2,1530,2329,True,False,0.03860511304810643
LEUVEN7,360,946,True,False,0.08268243004567921
LEWISPOL,6,9,True,True,0.001279914053156972
LHAIFAM,99,150,True,False,0.003588438034057617
LIARWHD,5000,0,False,False,0.07076919986866415
LIN,4,2,True,True,0.0011364230886101723
LINCONT,1257,419,True,False,0.01648724707774818
LINSPANH,97,33,True,True,0.0012889588251709938
LINVERSE,1999,0,False,False,0.04134397814050317
LIPPERT1,20201,50000,True,False,0.4263129879254848
LISWET1,2002,2000,True,False,0.031053300015628338
LISWET10,2002,2000,True,False,0.024580019991844893
LISWET11,2002,2000,True,False,0.03049992793239653
LISWET12,2002,2000,True,False,0.015137854963541031
LISWET2,2002,2000,True,False,0.034022905863821507
LISWET3,2002,2000,True,False,0.022259877994656563
LISWET4,2002,2000,True,False,0.02732647815719247
LISWET5,2002,2000,True,False,0.013499838998541236
LISWET6,2002,2000,True,False,0.03284197300672531
LISWET7,2002,2000,True,False,0.026532279094681144
LISWET8,2002,2000,True,False,0.02022759709507227
LISWET9,2002,2000,True,False,0.019780807895585895
LMINSURF,5625,0,False,False,0.06746957218274474
LOADBAL,31,31,True,False,0.0013072921428829432
LOGHAIRY,2,0,False,False,0.0006955359131097794
LOGROS,2,0,False,False,0.0007038030307739973
LOOTSMA,3,2,True,False,0.0007195209618657827
LOTSCHD,12,7,True,False,0.0007387381047010422
LSC1,3,6,True,False,0.0007134249899536371
LSC1LS,3,0,False,False,0.0007574888877570629
LSC2,3,6,True,False,0.0007014551665633917
LSC2LS,3,0,False,False,0.0007170999888330698
LSNNODOC,5,4,True,False,0.0007013638969510794
LSQFIT,2,1,True,False,0.0007076291367411613
LUBRIF,3751,2500,True,False,1.237845110008493
LUBRIFC,3751,2500,True,False,1.30687161302194
LUKSAN11,100,198,True,False,0.0018324118573218584
LUKSAN11LS,100,0,False,False,0.0014306430239230394
LUKSAN12,98,192,True,False,0.0014994179364293814
LUKSAN12LS,98,0,False,False,0.0015157628804445267
LUKSAN13,98,224,True,False,0.0016488130204379559
LUKSAN13LS,98,0,False,False,0.0016102029476314783
LUKSAN14,98,224,True,False,0.0015098100993782282
LUKSAN14LS,98,0,False,False,0.0017697790171951056
LUKSAN15,100,196,True,False,0.02137135900557041
LUKSAN15LS,100,0,False,False,0.026965694036334753
LUKSAN16,100,196,True,False,0.007846991997212172
LUKSAN16LS,100,0,False,False,0.008206591010093689
LUKSAN17,100,196,True,False,0.004275110084563494
LUKSAN17LS,100,0,False,False,0.004214223008602858
LUKSAN21,100,100,True,False,0.0016270270571112633
LUKSAN21LS,100,0,False,False,0.001580868847668171
LUKSAN22,100,198,True,False,0.002048758091405034
LUKSAN22LS,100,0,False,False,0.002031580777838826
LUKVLE1,10000,9998,True,False,0.14345820317976177
LUKVLE10,10000,9998,True,False,0.17829652596265078
LUKVLE11,9998,6664,True,False,0.18906422494910657
LUKVLE12,9997,7497,True,False,0.1575819910503924
LUKVLE13,9998,6664,True,False,0.14236900210380554
LUKVLE14,9998,6664,True,False,0.16446015983819962
LUKVLE15,9997,7497,True,False,0.12944742292165756
LUKVLE16,9997,7497,True,False,0.06812023394741118
LUKVLE17,9997,7497,True,False,0.12397525296546519
LUKVLE18,9997,7497,True,False,0.11943609500303864
LUKVLE2,10000,4999,True,False,0.1856561389286071
LUKVLE3,10000,2,True,False,0.16764832893386483
LUKVLE4,10000,4999,True,False,0.2640500708948821
LUKVLE5,10002,9996,True,False,0.3221495181787759
LUKVLE6,9999,4999,True,False,0.1226356748957187
LUKVLE7,10000,4,True,False,0.039390903897583485
LUKVLE8,10000,9998,True,False,0.20387533912435174
LUKVLE9,10000,6,True,False,0.08242998295463622
LUKVLI1,10000,9998,True,False,0.13975462992675602
LUKVLI10,10000,9998,True,False,0.20509657310321927
LUKVLI11,9998,6664,True,False,0.15807891404256225
LUKVLI12,9997,7497,True,False,0.08698369702324271
LUKVLI13,9998,6664,True,False,0.07251415099017322
LUKVLI14,9998,6664,True,False,0.0996893651317805
LUKVLI15,9997,7497,True,False,0.12457741610705853
LUKVLI16,9997,7497,True,False,0.0696510139387101
LUKVLI17,9997,7497,True,False,0.0684939050115645
LUKVLI18,9997,7497,True,False,0.13468987890519202
LUKVLI2,10000,4999,True,False,0.1848097499459982
LUKVLI3,10000,2,True,False,0.07536233705468476
LUKVLI4,10000,4999,True,False,0.2744435810018331
LUKVLI5,10002,9996,True,False,0.2651690209750086
LUKVLI6,9999,4999,True,False,0.246147733181715
LUKVLI7,10000,4,True,False,0.12692031590268016
LUKVLI8,10000,9998,True,False,0.2206289789173752
LUKVLI9,10000,6,True,False,0.04896552814170718
MADSEN,3,6,True,False,0.0010782468598335981
MADSSCHJ,201,398,True,False,0.05681191594339907
MAKELA1,3,2,True,False,0.0010920539498329163
MAKELA2,3,3,True,False,0.000720958923920989
MAKELA3,21,20,True,False,0.0008069020695984364
MAKELA4,21,40,True,False,0.0008596968837082386
MANCINO,100,0,False,False,0.041802539955824614
MANNE,6000,4000,True,False,0.052646419033408165
MARATOS,2,1,True,False,0.0010209281463176012
MARATOSB,2,0,False,False,0.000763195101171732
MARINE,11215,11192,True,False,0.11948064086027443
MATRIX2,6,2,True,False,0.0010286439210176468
MAXLIKA,8,0,False,True,0.024763155030086637
MCCORMCK,5000,0,False,True,0.033769503934308887
MCONCON,15,11,True,False,0.0010921750217676163
MDHOLE,2,0,False,False,0.0007186329457908869
MESH,41,48,True,False,0.0013727638870477676
METHANB8,31,31,True,False,0.0012264871038496494
METHANL8,31,31,True,False,0.0011799579951912165
METHANOL,12005,11997,True,False,0.4258433929644525
MEXHAT,2,0,False,False,0.00102433399297297
MEYER3,3,0,False,False,0.019278725143522024
MEYER3NE,3,16,True,False,0.0012484921608120203
MGH09,4,11,True,False,0.0007655681110918522
MGH09LS,4,0,False,False,0.0007617019582539797
MGH10,3,16,True,False,0.0007504019886255264
MGH10LS,3,0,False,False,0.008278644876554608
MGH10S,3,16,True,False,0.022008173866197467
MGH17,5,33,True,False,0.0011040649842470884
MGH17LS,5,0,False,False,0.0010170410387217999
MGH17S,5,33,True,False,0.0009685729164630175
MIFFLIN1,3,2,True,False,0.000759997172281146
MIFFLIN2,3,2,True,False,0.0007820480968803167
MINC44,1113,1032,True,False,0.01295397593639791
MINMAXBD,5,20,True,False,0.009280658094212413
MINMAXRB,3,4,True,False,0.0008277678862214088
MINPERM,1113,1033,True,False,0.020796246826648712
MINSURF,64,0,False,False,0.001325269928202033
MINSURFO,5306,0,False,False,0.0914262430742383
MISRA1A,2,14,True,False,0.0010795288253575563
MISRA1ALS,2,0,False,False,0.0007777588907629251
MISRA1B,2,14,True,False,0.0007471591234207153
MISRA1BLS,2,0,False,False,0.0007541568484157324
MISRA1C,2,14,True,False,0.0008058110252022743
MISRA1CLS,2,0,False,False,0.0008299630135297775
MISRA1D,2,14,True,False,0.0008657879661768675
MISRA1DLS,2,0,False,False,0.0008788059931248426
MISTAKE,9,13,True,False,0.0008856009226292372
MODBEALE,20000,0,False,False,0.3473344328813255
MODEL,1542,38,True,True,0.011240049963817
MOREBV,5000,0,False,False,0.06038027093745768
MOREBVNE,10,10,True,False,0.0011038749944418669
MOSARQP1,2500,700,True,False,0.02953521511517465
MOSARQP2,2500,700,True,False,0.033275727881118655
MPC1,2550,3833,True,False,0.05649460409767926
MPC10,1530,2351,True,False,0.04205786087550223
MPC11,1530,2351,True,False,0.04421069682575762
MPC12,1530,2351,True,False,0.038001067005097866
MPC13,1530,2351,True,False,0.04354788106866181
MPC14,1530,2351,True,False,0.033455766970291734
MPC15,1530,2351,True,False,0.026874969014897943
MPC16,1530,2351,True,False,0.03630829602479935
MPC2,1530,2351,True,False,0.026717263972386718
MPC3,1530,2351,True,False,0.02880990202538669
MPC4,1530,2351,True,False,0.03192373807542026
MPC5,1530,2351,True,False,0.03908395301550627
MPC6,1530,2351,True,False,0.02738173515535891
MPC7,1530,2351,True,False,0.016064105788245797
MPC8,1530,2351,True,False,0.027957674814388156
MPC9,1530,2351,True,False,0.015938677126541734
MRIBASIS,36,55,True,True,0.0014209470245987177
MSQRTA,1024,1024,True,False,0.09447654103860259
MSQRTALS,1024,0,False,False,0.0875553588848561
MSQRTB,1024,1024,True,False,0.10767252207733691
MSQRTBLS,1024,0,False,False,0.09729656879790127
MSS1,90,73,True,False,0.0016698120161890984
MSS2,756,703,True,False,0.010280895978212357
MSS3,2070,1981,True,False,0.03210973599925637
MUONSINE,1,512,True,False,0.003548064036294818
MWRIGHT,5,3,True,False,0.0007931569125503302
NASH,72,24,True,False,0.0011398871429264545
NCB20,5010,0,False,False,0.09408950596116483
NCB20B,5000,0,False,False,0.2903189498465508
NCVXBQP1,10000,0,False,True,0.05999293108470738
NCVXBQP2,10000,0,False,True,0.1023478910792619
NCVXBQP3,10000,0,False,True,0.0947297930251807
NCVXQP1,10000,5000,True,True,0.16037474106997252
NCVXQP2,10000,5000,True,True,0.06582983606494963
NCVXQP3,10000,5000,True,True,0.13356224703602493
NCVXQP4,10000,2500,True,True,0.11610248708166182
NCVXQP5,10000,2500,True,True,0.05808828095905483
NCVXQP6,10000,2500,True,True,0.12601149803958833
NCVXQP7,10000,7500,True,True,0.15556700085289776
NCVXQP8,10000,7500,True,True,0.1325252139940858
NCVXQP9,10000,7500,True,True,0.1600768999196589
NELSON,3,128,True,False,0.0016339870635420084
NELSONLS,3,0,False,False,0.0012996699661016464
NET1,48,57,True,False,0.015143328113481402
NET2,144,160,True,False,0.0017396439798176289
NET3,464,521,True,False,0.00371425598859787
NET4,66816,75024,True,False,0.8874020769726485
NGONE,200,5048,True,False,0.04674081411212683
NINE12,10399,11362,True,True,0.07049435703083873
NINE5D,10733,17295,True,True,0.16011591092683375
NINENEW,6546,7340,True,True,0.09303851402364671
NLMSURF,5625,0,False,False,0.06182360905222595
NOBNDTOR,5476,0,False,False,0.04839141806587577
NONCVXU2,5000,0,False,False,0.03392448811791837
NONCVXUN,5000,0,False,False,0.03778197709470987
NONDIA,5000,0,False,False,0.05970767396502197
NONDQUAR,5000,0,False,False,0.05596162588335574
NONMSQRT,4900,0,False,False,1.138651556102559
NONSCOMP,5000,0,False,True,0.024812086019665003
NUFFIELD,940,5000,True,False,0.043138704961165786
NYSTROM5,18,20,True,False,0.00781643483787775
OBSTCLAE,10000,0,False,True,0.08817786793224514
OBSTCLAL,10000,0,False,True,0.1745838460046798
OBSTCLBL,10000,0,False,True,0.1628550321329385
OBSTCLBM,10000,0,False,True,0.17097133700735867
OBSTCLBU,10000,0,False,True,0.19483668892644346
ODC,5184,0,False,False,0.06706078792922199
ODFITS,10,6,True,False,0.012740588979795575
ODNAMUR,11130,0,False,False,0.15271917404606938
OET1,3,1002,True,False,0.004647937137633562
OET2,3,1002,True,False,0.027140237856656313
OET3,4,1002,True,False,0.011682959971949458
OET4,4,1002,True,False,0.02364894887432456
OET5,5,1002,True,False,0.01179495407268405
OET6,5,1002,True,False,0.018333924002945423
OET7,7,1002,True,False,0.029098871164023876
OPTCDEG2,4502,3000,True,False,0.02096058987081051
OPTCDEG3,4502,3000,True,False,0.020869098138064146
OPTCNTRL,32,20,True,False,0.0011906318832188845
OPTCTRL3,4502,3000,True,False,0.04526284709572792
OPTCTRL6,4502,3000,True,False,0.022437616949900985
OPTMASS,30010,25005,True,False,0.1345863901078701
OPTPRLOC,30,30,True,True,0.007653621956706047
ORBIT2,2698,2097,True,False,0.0585742499679327
ORTHRDM2,8003,4000,True,False,0.42798819206655025
ORTHRDS2,5003,2500,True,False,0.19772631884552538
ORTHREGA,8197,4096,True,False,0.2921423891093582
ORTHREGB,27,6,True,False,0.0012616110034286976
ORTHREGC,5005,2500,True,False,0.14742961199954152
ORTHREGD,5003,2500,True,False,0.16738304705359042
ORTHREGE,7506,5000,True,False,0.23040624102577567
ORTHREGF,4805,1600,True,False,0.07753685186617076
ORTHRGDM,10003,5000,True,False,0.6359118379186839
ORTHRGDS,5003,2500,True,False,0.18515786505304277
OSBORNE1,5,33,True,False,0.0012522730976343155
OSBORNE2,11,65,True,False,0.009782033041119576
OSBORNEA,5,0,False,False,0.009184969123452902
OSBORNEB,11,0,False,False,0.04106988408602774
OSCIGRAD,100000,0,False,False,0.6830591319594532
OSCIGRNE,100000,100000,True,False,1.2843205709941685
OSCIPANE,10,10,True,False,0.016631160164251924
OSCIPATH,10,0,False,False,0.007667470956221223
OSLBQP,8,0,False,False,0.04455395392142236
OSORIO,10201,202,True,False,0.06834527920000255
PALMER1,4,0,False,False,0.0062786361668258905
PALMER1A,6,0,False,False,0.0012658790219575167
PALMER1B,4,0,False,False,0.009448175085708499
PALMER1C,8,0,False,False,0.015254138968884945
PALMER1D,7,0,False,False,0.0015247350092977285
PALMER1E,8,0,False,False,0.0012931700330227613
PALMER2,4,0,False,False,0.0011385739780962467
PALMER2A,6,0,False,False,0.0011554029770195484
PALMER2B,4,0,False,False,0.0011006630957126617
PALMER2C,8,0,False,False,0.024521314073354006
PALMER2E,8,0,False,False,0.0015537869185209274
PALMER3,4,0,False,False,0.0011581690050661564
PALMER3A,6,0,False,False,0.009974062908440828
PALMER3B,4,0,False,False,0.0012013600207865238
PALMER3C,8,0,False,False,0.015372127993032336
PALMER3E,8,0,False,False,0.006219903007149696
PALMER4,4,0,False,False,0.011021452024579048
PALMER4A,6,0,False,False,0.009032599860802293
PALMER4B,4,0,False,False,0.007501740008592606
PALMER4C,8,0,False,False,0.01946847210638225
PALMER4E,8,0,False,False,0.020770230097696185
PALMER5A,8,0,False,False,0.013634933158755302
PALMER5B,9,0,False,False,0.010583898983895779
PALMER5C,6,0,False,False,0.001252015121281147
PALMER5D,4,0,False,False,0.0016212239861488342
PALMER5E,8,0,False,False,0.012379419058561325
PALMER6A,6,0,False,False,0.010634982958436012
PALMER6C,8,0,False,False,0.001404767856001854
PALMER6E,8,0,False,False,0.0012451950460672379
PALMER7A,6,0,False,False,0.013163011986762285
PALMER7C,8,0,False,False,0.0012296729255467653
PALMER7E,8,0,False,False,0.0012245138641446829
PALMER8A,6,0,False,False,0.0013281661085784435
PALMER8C,8,0,False,False,0.019262959016487002
PALMER8E,8,0,False,False,0.0014583200681954622
PARKCH,15,0,False,False,0.01590222609229386
PENALTY1,1000,0,False,False,0.024024431128054857
PENALTY2,200,0,False,False,0.0042015910148620605
PENLT1NE,10,11,True,False,0.0011672121472656727
PENLT2NE,4,8,True,False,0.010325822979211807
PENTAGON,6,15,True,False,0.001293631037697196
PENTDI,5000,0,False,False,0.03447632095776498
PFIT1,3,3,True,False,0.006172868888825178
PFIT1LS,3,0,False,False,0.013917144853621721
PFIT2,3,3,True,False,0.021768138045445085
PFIT2LS,3,0,False,False,0.014159590005874634
PFIT3,3,3,True,False,0.0012804351281374693
PFIT3LS,3,0,False,False,0.0010640909895300865
PFIT4,3,3,True,False,0.006975404918193817
PFIT4LS,3,0,False,False,0.01633329107426107
PINENE,8805,8795,True,False,0.11460761306807399
POLAK1,3,2,True,False,0.020381594076752663
POLAK2,11,2,True,False,0.01437566801905632
POLAK3,12,10,True,False,0.001340257003903389
POLAK4,3,3,True,False,0.01957871695049107
POLAK5,3,2,True,False,0.0061891269870102406
POLAK6,5,4,True,False,0.0012861820869147778
POLYGON,200,5049,True,True,0.06526260101236403
POROUS1,5184,4900,True,False,0.09049219381995499
POROUS2,5184,4900,True,False,0.08199934288859367
PORTFL1,12,1,True,True,0.0017807458061724901
PORTFL2,12,1,True,True,0.001423190115019679
PORTFL3,12,1,True,True,0.0014191819354891777
PORTFL4,12,1,True,True,0.0014451961033046246
PORTFL6,12,1,True,True,0.001527152955532074
PORTSNQP,100000,2,True,False,0.8948457899969071
PORTSQP,100000,1,True,False,0.9005218958482146
POWELL20,5000,5000,True,False,0.07417112193070352
POWELLBC,1000,0,False,True,1.1080138650722802
POWELLBS,2,2,True,False,0.013780262088403106
POWELLBSLS,2,0,False,False,0.016072455095127225
POWELLSE,4,4,True,False,0.009385732933878899
POWELLSG,5000,0,False,False,0.046174512011930346
POWELLSQ,2,2,True,False,0.011189772980287671
POWER,10000,0,False,False,0.02469736197963357
PRIMAL1,325,85,True,False,0.004066644934937358
PRIMAL2,649,96,True,False,0.009241536958143115
PRIMAL3,745,111,True,False,0.015939095988869667
PRIMAL4,1489,75,True,False,0.014599562156945467
PRIMALC1,230,9,True,False,0.013373841997236013
PRIMALC2,231,7,True,False,0.0021930518560111523
PRIMALC5,287,8,True,False,0.0025244501885026693
PRIMALC8,520,8,True,False,0.00443573622033
PROBPENL,500,0,False,True,0.012272760970517993
PRODPL0,60,29,True,False,0.0010425220243632793
PRODPL1,60,29,True,False,0.0009112181141972542
PSPDOC,4,0,False,False,0.012263586046174169
PT,2,501,True,False,0.0026883811224251986
QC,9,4,True,True,0.0009365149307996035
QCNEW,9,3,True,True,0.0008462369441986084
QPBAND,50000,25000,True,True,0.5767913449089974
QPCBLEND,83,74,True,False,0.010593120940029621
QPCBOEI1,384,351,True,False,0.004378800978884101
QPCBOEI2,143,166,True,False,0.011801572982221842
QPCSTAIR,467,356,True,False,0.018645596923306584
QPNBAND,50000,25000,True,True,0.5723125520162284
QPNBLEND,83,74,True,False,0.004488317063078284
QPNBOEI1,384,351,True,False,0.004024473950266838
QPNBOEI2,143,166,True,False,0.00198900094255805
QPNSTAIR,467,356,True,False,0.004612706834450364
QR3D,610,610,True,False,0.014328446006402373
QR3DBD,457,610,True,False,0.03588956198655069
QR3DLS,610,0,False,False,0.025554270949214697
QRTQUAD,5000,0,False,False,0.06559744314290583
QUARTC,5000,0,False,False,0.020230460911989212
QUDLIN,5000,0,False,True,0.0292201591655612
RAT42,3,9,True,False,0.0010816529393196106
RAT42LS,3,0,False,False,0.021747160935774446
RAT43,4,15,True,False,0.013084016041830182
RAT43LS,4,0,False,False,0.016606266144663095
RAYBENDL,2050,0,False,False,0.00978143885731697
RAYBENDS,2050,0,False,False,0.014876483008265495
READING1,4002,2000,True,True,0.05599811393767595
READING2,6003,4000,True,False,0.028972444823011756
READING3,4002,2001,True,True,0.06251817010343075
READING4,5001,5000,True,True,0.03571914881467819
READING5,5001,5000,True,True,0.06119095394387841
READING6,102,50,True,False,0.02036108309403062
READING7,1002,500,True,False,0.10234608384780586
READING8,2002,1000,True,False,0.40691020991653204
READING9,10002,5000,True,False,0.09506705799140036
RECIPE,3,3,True,False,0.012055461993440986
RES,20,14,True,True,0.015801158966496587
RK23,17,11,True,False,0.01294327387586236
ROBOT,14,2,True,True,0.0009527008514851332
ROBOTARM,4412,3202,True,False,0.08685685694217682
ROCKET,2407,2002,True,False,0.03173852991312742
ROSENBR,2,0,False,False,0.013034499017521739
ROSENMMX,5,4,True,False,0.001070474972948432
ROSEPETAL2,10001,20001,True,False,0.19164350908249617
ROSZMAN1,4,25,True,False,0.012807149905711412
ROSZMAN1LS,4,0,False,False,0.013493731850758195
ROTDISC,905,1081,True,False,0.016684842063114047
RSNBRNE,2,2,True,False,0.009458475979045033
S268,5,5,True,False,0.0036948479246348143
S277-280,4,4,True,False,0.0008332501165568829
S308,2,0,False,False,0.004321696935221553
S316-322,2,1,True,False,0.0009525069035589695
S365,7,5,True,False,0.0007745979819446802
S365MOD,7,5,True,False,0.019237529020756483
S368,8,0,False,True,0.021847191965207458
SANTA,21,23,True,True,0.006260441150516272
SANTALS,21,0,False,True,0.013128604041412473
SARO,4754,4015,True,False,0.07274769805371761
SAROMM,5120,5110,True,False,0.0689548458904028
SAWPATH,583,774,True,False,0.02548834588378668
SBRYBND,5000,0,False,False,0.1194869780447334
SCHMVETT,5000,0,False,False,0.09250672510825098
SCOND1LS,5002,0,False,True,0.04384670383296907
SCOSINE,5000,0,False,False,0.04434194904752076
SCURLY10,10000,0,False,False,0.13792140712030232
SCURLY20,10000,0,False,False,0.23370014503598213
SCURLY30,10000,0,False,False,0.34820796200074255
SEMICN2U,5002,5000,True,False,0.09209239296615124
SEMICON1,5002,5000,True,True,0.08931097714230418
SEMICON2,5002,5000,True,True,0.07678522891364992
SENSORS,100,0,False,False,0.04355948092415929
SIM2BQP,2,0,False,True,0.01733897509984672
SIMBQP,2,0,False,False,0.015717506874352694
SIMPLLPA,2,2,True,False,0.009508440038189292
SIMPLLPB,2,3,True,False,0.006646952126175165
SINEALI,1000,0,False,True,0.022142667090520263
SINEVAL,2,0,False,False,0.013874368974938989
SINQUAD,5000,0,False,False,0.25840765004977584
SINROSNB,1000,999,True,False,0.040667083114385605
SINVALNE,2,2,True,False,0.0012644771486520767
SIPOW1,2,2000,True,False,0.0075509201269596815
SIPOW1M,2,2000,True,False,0.01668609492480755
SIPOW2,2,2000,True,False,0.02008710615336895
SIPOW2M,2,2000,True,False,0.019539528992027044
SIPOW3,4,2000,True,False,0.03929173504002392
SIPOW4,4,2000,True,False,0.027301075169816613
SISSER,2,0,False,False,0.012927294010296464
SMBANK,117,64,True,True,0.015918211080133915
SMMPSF,720,263,True,False,0.014481999911367893
SNAIL,2,0,False,False,0.0013480468187481165
SNAKE,2,2,True,False,0.005205882014706731
SOSQP1,5000,2501,True,True,0.04458608012646437
SOSQP2,5000,2501,True,True,0.05240941606462002
SPANHYD,97,33,True,True,0.013744653901085258
SPARSINE,5000,0,False,False,0.07313069002702832
SPARSQUR,10000,0,False,False,0.14551246911287308
SPECAN,9,0,False,True,0.5587719290051609
SPIN,1327,1325,True,False,0.03607592382468283
SPIN2,102,100,True,False,0.033256554044783115
SPIN2OP,102,100,True,False,0.034835016122087836
SPINOP,1327,1325,True,False,0.03464385704137385
SPIRAL,3,2,True,False,0.010094872210174799
SPMSQRT,4999,8329,True,False,0.09875193401239812
SPMSRTLS,4999,0,False,False,0.0883563719689846
